mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
ws,2,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,326.08ms,30.71ms,330.74ms,49.76,24.98,121.00,330.54ms,330.55ms,330.56ms,330.67ms,2322,12.01s,193.27,32.09KB,,1,727.94,4718,2160,8,774477166,999199116,170649756,589299,9284844,285705,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p4_io_heavy_high_conc/time_run3.log
ws,2,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,205.90ms,16.47ms,209.29ms,115.82,47.54,240.00,207.24ms,208.54ms,208.56ms,209.21ms,5545,12.02s,461.45,75.71KB,,1,7387.76,11238,10,65,8628092746,12541104910,2141416357,1587915,23085000,142282,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/time_run1.log
ws,2,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,205.35ms,25.29ms,240.65ms,116.19,29.25,230.00,205.90ms,225.19ms,233.88ms,239.53ms,5560,12.02s,462.61,75.90KB,,1,7360.14,11223,8,78,10901852736,15938474647,2704614699,1554961,25028296,147069,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/time_run2.log
ws,2,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,205.12ms,29.98ms,251.23ms,116.28,29.03,222.00,206.22ms,229.54ms,242.54ms,250.57ms,5565,12.02s,463.02,75.96KB,,1,7283.74,11253,5,85,12362833279,18187877997,3089701361,1588694,21990602,142383,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p5_stress_mix/time_run3.log
ws,2,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,630.24ms,83.28ms,647.63ms,34.18,23.50,100.00,647.34ms,647.40ms,647.45ms,647.51ms,1186,12.02s,98.65,16.18KB,,1,253.08,2367,13,8,279704167,328054719,56458770,301063,4954836,23632,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/time_run1.log
ws,2,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.04,630.08ms,83.90ms,647.61ms,32.60,17.71,70.00,647.44ms,647.47ms,647.50ms,647.58ms,1188,12.03s,98.72,16.20KB,,1,247.53,2026,8,11,257270562,304384261,52307523,298744,4620093,20597,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/time_run2.log
ws,2,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.04,630.37ms,83.64ms,647.86ms,32.76,19.56,80.00,647.54ms,647.58ms,647.61ms,647.67ms,1188,12.03s,98.77,16.21KB,,1,270.67,2472,13,8,272860724,308851570,53052122,316515,5669523,24318,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t2_p6_ultra_io_bound/time_run3.log
elastic,2,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,33.05ms,1.44ms,33.41ms,120.72,5.09,202.00,33.19ms,33.21ms,33.22ms,33.24ms,3860,8.10s,476.56,78.18KB,,1,1177.24,7489,1846,18,1321914417,1723807025,276656196,891881,13978908,306895,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/time_run1.log
elastic,2,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.03,33.10ms,0.99ms,33.37ms,120.47,2.18,130.00,33.18ms,33.20ms,33.21ms,33.24ms,3842,8.03s,478.39,78.49KB,,1,1160.65,7407,1689,21,1369422461,1785798871,306463870,961060,14078950,301391,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/time_run2.log
elastic,2,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.02,33.09ms,0.99ms,33.40ms,120.42,0.86,130.00,33.18ms,33.21ms,33.22ms,33.26ms,3841,8.02s,478.74,78.54KB,,1,1183.47,7725,1416,19,1358406661,1752746322,300565935,962124,14376750,358696,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p1_light_cpu_heavy_io/time_run3.log
elastic,2,p2_balanced,1,200,5000,200,32,10s,4,0,10.00,43.98ms,1.50ms,44.33ms,181.59,21.35,242.00,44.07ms,44.12ms,44.16ms,44.20ms,7240,10.00s,723.70,118.73KB,,1,3627.50,14206,3370,19,5260790840,7337158408,1252259362,1864528,27174935,666726,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/time_run1.log
elastic,2,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,43.92ms,1.53ms,44.25ms,181.63,25.04,242.00,44.03ms,44.08ms,44.11ms,44.16ms,7243,10.01s,723.84,118.75KB,,1,3591.50,13718,3365,18,5210911178,7264127634,1235792419,1876957,26767470,551890,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/time_run2.log
elastic,2,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,43.93ms,1.54ms,44.27ms,181.67,23.42,242.00,44.02ms,44.07ms,44.10ms,44.17ms,7246,10.01s,724.17,118.81KB,,1,3576.62,13607,3505,18,5570030527,7802423669,1327356876,1847056,26502468,591641,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p2_balanced/time_run3.log
elastic,2,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,21.41ms,525.14us,21.76ms,372.70,25.26,404.00,21.43ms,21.46ms,21.49ms,21.53ms,14842,10.01s,1483.37,244.81KB,,1,36729.85,28932,6727,122,89147705842,133050936261,22575461100,4837547,61131950,1581224,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/time_run1.log
elastic,2,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,21.42ms,528.10us,21.63ms,372.28,25.63,404.00,21.44ms,21.48ms,21.50ms,21.54ms,14833,10.01s,1481.98,244.58KB,,1,36700.88,27904,6527,127,88720283562,132351372059,22441551406,4692745,62686286,1602017,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/time_run2.log
elastic,2,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,21.39ms,529.55us,21.66ms,371.79,28.45,404.00,21.43ms,21.47ms,21.50ms,21.54ms,14817,10.01s,1480.67,244.37KB,,1,36629.79,27753,5942,149,88019716712,131353158842,22254345397,4667833,61463522,1616176,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p3_cpu_heavy/time_run3.log
elastic,2,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.04,164.09ms,11.01ms,165.55ms,96.99,32.34,161.00,165.23ms,165.27ms,165.32ms,165.45ms,4651,12.04s,386.33,64.14KB,,1,1452.03,8923,2151,19,1576275925,2040936086,349191761,1194466,19038766,332514,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/time_run1.log
elastic,2,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,164.05ms,11.17ms,165.65ms,97.07,34.41,161.00,165.21ms,165.22ms,165.37ms,165.61ms,4652,12.03s,386.64,64.19KB,,1,1434.95,8460,2077,19,1545900705,1997328059,339712951,1134784,18748051,317502,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/time_run2.log
elastic,2,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.03,164.09ms,10.84ms,165.40ms,97.08,36.83,161.00,165.21ms,165.22ms,165.27ms,165.32ms,4651,12.03s,386.73,64.20KB,,1,1424.94,8520,1485,19,1541967807,1999011624,339059200,1140758,18072281,353300,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p4_io_heavy_high_conc/time_run3.log
elastic,2,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,102.99ms,5.80ms,103.99ms,232.72,9.14,320.00,103.38ms,103.58ms,103.87ms,103.89ms,11133,12.02s,926.14,151.94KB,,1,14445.58,21351,5523,105,23203706811,34131599260,5779330850,2958990,44499693,1073561,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/time_run1.log
elastic,2,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.04,103.12ms,5.90ms,104.03ms,232.47,10.93,370.00,103.61ms,103.87ms,103.88ms,103.89ms,11114,12.04s,923.41,151.50KB,,1,14475.50,20450,5366,96,21923422893,32160771444,5451483944,3021714,44423034,1216399,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/time_run2.log
elastic,2,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,103.07ms,5.84ms,104.12ms,232.63,9.11,320.00,103.45ms,103.86ms,103.88ms,103.96ms,11126,12.02s,925.65,151.86KB,,1,14470.07,20855,5445,127,22410606873,32867098069,5575765729,3045840,45344528,1063908,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p5_stress_mix/time_run3.log
elastic,2,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,319.47ms,29.47ms,324.14ms,51.69,28.31,121.00,323.69ms,323.82ms,324.02ms,324.08ms,2372,12.02s,197.30,32.37KB,,1,507.62,4594,9,18,527133038,600857968,102458924,621228,10422822,44061,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/time_run1.log
elastic,2,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.03,319.45ms,29.12ms,323.85ms,53.38,30.85,131.00,323.65ms,323.68ms,323.72ms,323.83ms,2372,12.03s,197.23,32.36KB,,1,487.20,4222,9,19,501921824,596312854,101981471,597359,9283760,34783,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/time_run2.log
elastic,2,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,319.54ms,29.43ms,324.25ms,50.50,23.36,130.00,323.67ms,323.75ms,324.09ms,324.15ms,2371,12.02s,197.20,32.35KB,,1,504.08,4296,16,19,521064130,594670966,102500331,634466,10131243,42961,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t2_p6_ultra_io_bound/time_run3.log
advws,2,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,33.09ms,5.87ms,41.71ms,120.69,8.46,151.00,33.04ms,34.21ms,41.66ms,41.67ms,3882,8.10s,479.28,78.63KB,,1,1183.86,7608,1325,19,1311488372,1722734091,294342181,952828,14684402,386436,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/time_run1.log
advws,2,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,32.94ms,2.47ms,35.71ms,121.15,11.18,320.00,33.07ms,33.24ms,35.21ms,35.58ms,3874,8.10s,478.26,78.46KB,,1,1181.80,7856,1622,19,1347696811,1776202557,303387691,954468,14000708,510939,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/time_run2.log
advws,2,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,32.97ms,6.41ms,41.37ms,121.18,16.44,340.00,33.47ms,34.26ms,41.28ms,41.30ms,3874,8.10s,478.27,78.47KB,,1,1183.01,7710,1898,19,1324509462,1731531413,290692712,948324,13980597,406994,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p1_light_cpu_heavy_io/time_run3.log
advws,2,p2_balanced,1,200,5000,200,32,10s,4,0,10.00,43.93ms,4.49ms,58.22ms,181.61,18.01,242.00,43.97ms,44.25ms,49.68ms,57.02ms,7243,10.00s,724.01,118.78KB,,1,3591.50,13755,3464,19,5319995955,7418791306,1264046343,1842961,27103830,693631,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/time_run1.log
advws,2,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,43.98ms,5.24ms,55.25ms,181.51,10.79,220.00,44.06ms,46.33ms,50.67ms,55.19ms,7240,10.01s,723.36,118.68KB,,1,3618.31,13020,3463,19,4918169955,6839105405,1166981724,1837307,27780587,767581,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/time_run2.log
advws,2,p2_balanced,3,200,5000,200,32,10s,4,0,10.00,43.98ms,5.42ms,57.80ms,181.50,17.62,232.00,43.99ms,46.68ms,50.67ms,57.19ms,7236,10.00s,723.32,118.67KB,,1,3615.35,13527,3572,19,4900151026,6824438198,1164084071,1821161,26921364,816646,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p2_balanced/time_run3.log
advws,2,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,21.42ms,3.51ms,29.04ms,372.48,18.94,444.00,21.44ms,24.12ms,26.68ms,28.45ms,14838,10.01s,1482.95,244.75KB,,1,36679.88,27276,7060,134,88857377267,132574189608,22466651247,4692730,61844815,2002537,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t2_p3_cpu_heavy/time_run1.log
